373	32
374	22
375	13
376	13
377	29
378	7
379	0
380	3
381	17
382	11
383	10
384	16
385	22
386	2
387	2
388	17
389	24
390	10
391	20
392	1
393	19
394	10
395	2
396	10
397	33
398	30
399	29
400	27
401	33
402	18
403	4
404	8
405	4
406	0
407	8
408	13
409	24
410	24
411	29
412	29
413	12
414	21
415	27
416	21
417	16
418	3
419	8
420	5
421	28
422	22
423	20
424	19
425	30
426	3
427	22
428	15
429	3
430	23
431	16
432	17
433	2
434	1
435	2
436	4
437	27
438	11
439	24
440	24
441	4
442	3
443	3
444	11
445	16
446	22
447	0
448	25
449	10
450	0
451	2
452	7
453	23
454	4
455	13
456	17
457	29
458	22
459	25
460	12
461	20
462	33
463	8
464	24
465	13
466	8
467	27
468	28
469	1
470	21
471	20
472	3
473	20
474	25
475	17
476	14
477	2
478	27
479	8
480	7
481	26
482	19
483	13
484	25
485	33
486	29
487	2
488	5
489	17
490	20
491	29
492	6
493	19
494	26
495	19
496	24
497	29
498	6
499	0
500	2
501	14
502	30
503	31
504	8
505	29
506	26
507	31
508	22
509	3
510	33
511	23
512	17
513	30
514	4
515	5
516	12
517	5
518	0
519	11
520	30
521	34
522	19
523	27
524	26
525	1
526	2
527	21
528	11
529	7
530	25
531	6
532	13
533	25
534	23
535	4
536	31
537	9
538	35
539	15
540	19
541	14
542	17
543	21
544	9
545	25
546	15
547	31
548	15
549	21
550	4
551	18
552	31
553	2
554	11
555	14
556	14
557	7
558	2
559	29
560	21
561	13
562	28
563	7
564	29
565	30
566	24
567	33
568	20
569	6
570	16
571	11
572	27
573	23
574	27
575	17
576	21
577	18
578	25
579	7
580	9
581	26
582	13
583	18
584	27
585	29
586	14
587	27
588	17
589	3
590	8
591	15
592	24
593	9
594	11
595	4
596	7
597	26
598	3
599	23
600	13
601	6
602	5
603	1
604	17
605	13
606	26
607	13
608	19
609	16
610	15
611	24
612	11
613	5
614	18
615	10
616	12
617	13
618	22
619	27
620	17
621	18
622	22
623	16
624	23
625	8
626	4
627	20
628	8
629	6
630	5
631	0
632	22
633	4
634	5
635	13
636	33
637	11
638	28
639	2
640	9
641	6
642	30
643	30
644	35
645	25
646	8
647	28
648	2
649	22
650	29
651	19
652	20
653	17
654	9
655	29
656	4
657	25
658	11
659	35
660	24
661	27
662	24
663	27
664	5
665	0
666	8
667	13
668	33
669	5
670	29
671	26
672	13
673	1
674	29
675	31
676	27
677	2
678	16
679	4
680	19
681	21
682	10
683	21
684	17
685	8
686	10
687	31
688	18
689	1
690	23
691	4
692	30
693	9
694	22
695	13
696	14
697	11
698	12
699	29
700	25
701	23
702	25
703	0
704	4
705	21
706	29
707	30
708	14
709	30
710	14
711	24
712	10
713	5
714	9
715	3
716	1
717	14
718	21
719	7
720	20
721	33
722	30
723	26
724	22
725	26
726	3
727	30
728	10
729	15
730	5
731	8
732	24
733	33
734	18
735	6
736	14
737	22
738	21
739	9
740	30
741	12
742	6
743	15
744	29
745	30
746	3
747	7
748	10
749	18
750	1
751	12
752	12
753	20
754	28
755	6
756	6
757	22
758	6
759	3
760	23
761	9
762	16
763	14
764	5
765	25
766	35
767	3
768	31
769	16
770	4
771	4
772	31
773	2
774	0
775	3
776	3
777	23
778	1
779	26
780	22
781	12
782	20
783	12
784	23
785	20
786	6
787	1
788	14
789	1
790	33
791	1
792	5
793	22
794	5
795	13
796	12
797	22
798	30
799	33
800	13
801	6
802	24
803	17
804	3
805	17
806	11
807	24
808	19
809	4
810	23
811	15
812	18
813	28
814	33
815	16
816	21
817	6
818	2
819	15
820	33
821	13
822	5
823	2
824	6
825	8
826	15
827	22
828	28
829	16
830	6
831	23
832	12
833	24
834	33
835	28
836	4
837	20
838	2
839	17
840	2
841	18
842	15
843	11
844	13
845	11
846	33
847	12
848	12
849	19
850	23
851	16
852	17
853	20
854	20
855	4
856	29
857	2
858	2
859	15
860	6
861	6
862	17
863	4
864	2
865	21
866	21
867	24
868	24
869	6
870	27
871	3
872	27
873	33
874	28
875	21
876	29
877	3
878	5
879	20
880	4
881	28
882	28
883	28
884	5
885	28
886	35
887	21
888	19
889	5
890	28
891	28
892	17
893	24
894	29
895	6
896	19
897	11
898	4
899	17
900	20
901	21
902	3
903	27
904	6
905	11
906	13
907	21
908	6
909	24
910	5
911	20
912	11
913	13
914	24
915	3
916	27
917	29
918	3
919	17
920	6
921	6
922	29
923	11
924	17
925	27
926	29
927	4
928	35
929	13
930	5
931	11
932	13
933	20
934	20
935	24
936	2
937	17
938	13
939	13
940	6
941	6
942	17
943	17
944	2
945	2
946	27
947	11
948	17
949	4
950	3
951	13
952	27
953	6
954	20
955	4
956	2
957	2
958	11
959	6
960	3
961	27
962	6
963	20
964	27
965	11
966	11
967	27
968	6
969	6
970	11
971	13
972	13
973	6
974	27
975	13
976	20
977	27
978	20
979	20
980	20
981	27
982	20
983	27
984	20
985	6
986	27
987	6
988	6
989	13
990	11
991	13
992	6
993	6
994	6
995	11
996	13
997	6
998	13
999	6
1000	13
