422	17
423	18
424	1
425	6
426	0
427	10
428	22
429	7
430	10
431	16
432	28
433	6
434	10
435	22
436	12
437	14
438	19
439	8
440	11
441	24
442	5
443	3
444	24
445	4
446	17
447	4
448	12
449	3
450	3
451	15
452	11
453	11
454	28
455	1
456	21
457	4
458	14
459	17
460	16
461	1
462	25
463	18
464	17
465	1
466	19
467	11
468	6
469	26
470	14
471	1
472	16
473	13
474	28
475	21
476	25
477	18
478	26
479	20
480	12
481	0
482	26
483	2
484	5
485	21
486	17
487	26
488	26
489	9
490	28
491	23
492	22
493	2
494	23
495	14
496	17
497	10
498	8
499	20
500	11
501	14
502	7
503	21
504	16
505	6
506	0
507	15
508	19
509	21
510	27
511	10
512	22
513	28
514	3
515	12
516	5
517	14
518	6
519	10
520	6
521	19
522	9
523	6
524	27
525	20
526	25
527	26
528	23
529	17
530	20
531	27
532	13
533	14
534	5
535	27
536	20
537	17
538	3
539	13
540	6
541	16
542	7
543	21
544	8
545	12
546	21
547	3
548	12
549	5
550	5
551	13
552	26
553	1
554	17
555	28
556	17
557	11
558	10
559	19
560	10
561	5
562	27
563	28
564	21
565	28
566	20
567	15
568	0
569	15
570	24
571	17
572	10
573	8
574	5
575	17
576	8
577	3
578	3
579	27
580	26
581	8
582	3
583	22
584	7
585	26
586	3
587	11
588	17
589	12
590	10
591	19
592	3
593	6
594	23
595	26
596	23
597	2
598	27
599	26
600	6
601	3
602	17
603	17
604	20
605	25
606	12
607	9
608	13
609	2
610	24
611	1
612	25
613	25
614	18
615	7
616	2
617	26
618	1
619	1
620	14
621	14
622	19
623	7
624	11
625	19
626	10
627	3
628	3
629	28
630	22
631	17
632	3
633	3
634	3
635	5
636	23
637	25
638	1
639	9
640	4
641	19
642	9
643	1
644	8
645	1
646	23
647	1
648	14
649	21
650	5
651	15
652	7
653	7
654	7
655	12
656	0
657	22
658	3
659	5
660	21
661	17
662	16
663	28
664	10
665	10
666	0
667	7
668	19
669	21
670	6
671	23
672	25
673	13
674	15
675	20
676	7
677	10
678	27
679	22
680	6
681	16
682	15
683	13
684	11
685	26
686	21
687	26
688	10
689	10
690	5
691	6
692	6
693	26
694	6
695	8
696	22
697	26
698	3
699	17
700	20
701	1
702	16
703	17
704	14
705	19
706	19
707	27
708	17
709	3
710	24
711	14
712	26
713	26
714	22
715	21
716	1
717	5
718	13
719	26
720	19
721	12
722	26
723	10
724	1
725	4
726	3
727	26
728	5
729	17
730	15
731	26
732	3
733	22
734	7
735	13
736	3
737	14
738	27
739	12
740	0
741	10
742	12
743	22
744	25
745	17
746	20
747	3
748	1
749	7
750	13
751	12
752	26
753	3
754	6
755	17
756	3
757	3
758	17
759	26
760	12
761	27
762	26
763	20
764	21
765	21
766	10
767	21
768	23
769	6
770	14
771	26
772	25
773	17
774	28
775	26
776	19
777	22
778	22
779	4
780	13
781	27
782	17
783	10
784	3
785	14
786	21
787	13
788	10
789	3
790	12
791	3
792	13
793	16
794	7
795	9
796	5
797	5
798	21
799	14
800	19
801	9
802	12
803	23
804	2
805	27
806	6
807	5
808	24
809	10
810	5
811	17
812	12
813	7
814	0
815	28
816	27
817	25
818	27
819	26
820	27
821	25
822	0
823	12
824	22
825	1
826	28
827	12
828	17
829	7
830	5
831	6
832	21
833	14
834	17
835	6
836	3
837	3
838	10
839	7
840	13
841	9
842	4
843	4
844	28
845	18
846	5
847	14
848	17
849	1
850	14
851	24
852	27
853	3
854	14
855	9
856	11
857	10
858	25
859	3
860	7
861	10
862	17
863	11
864	3
865	9
866	1
867	15
868	0
869	10
870	16
871	22
872	4
873	12
874	6
875	13
876	25
877	19
878	14
879	17
880	8
881	11
882	8
883	17
884	16
885	9
886	24
887	27
888	16
889	1
890	27
891	2
892	16
893	8
894	26
895	17
896	4
897	6
898	6
899	25
900	18
901	19
902	10
903	16
904	24
905	9
906	17
907	8
908	16
909	17
910	0
911	21
912	11
913	28
914	5
915	6
916	12
917	17
918	13
919	13
920	21
921	16
922	13
923	25
924	3
925	16
926	14
927	26
928	20
929	28
930	4
931	1
932	2
933	26
934	24
935	13
936	1
937	12
938	3
939	6
940	2
941	8
942	17
943	9
944	26
945	12
946	14
947	17
948	23
949	14
950	11
951	10
952	17
953	23
954	18
955	16
956	7
957	12
958	14
959	14
960	7
961	3
962	22
963	0
964	13
965	3
966	26
967	16
968	16
969	9
970	11
971	16
972	4
973	9
974	26
975	6
976	11
977	1
978	8
979	27
980	11
981	22
982	6
983	21
984	1
985	10
986	1
987	28
988	16
989	7
990	27
991	3
992	19
993	17
994	4
995	15
996	10
997	28
998	21
999	26
1000	17
