994	301	7.0
994	938	8.0
994	987	6.0
994	578	1.0
994	798	6.0
994	693	17.0
994	637	2.0
994	379	1.0
994	950	6.0
994	304	8.0
994	904	1.0
994	588	1.0
994	484	10.0
994	638	1.0
994	858	6.0
994	295	14.0
994	321	3.0
994	241	2.0
994	797	2.0
994	319	5.0
994	924	7.0
994	538	1.0
994	159	1.0
994	744	1.0
994	794	8.0
994	124	2.0
994	368	2.0
994	899	8.0
994	965	2.0
994	776	2.0
994	59	2.0
256	562	1.0
256	232	2.0
256	873	3.0
256	431	1.0
256	1000	8.0
256	669	18.0
256	863	1.0
256	97	2.0
256	953	2.0
256	975	8.0
547	987	1.0
547	906	5.0
547	626	1.0
547	952	1.0
547	710	9.0
547	363	1.0
547	838	1.0
547	168	2.0
547	812	10.0
547	82	7.0
547	983	4.0
378	173	10.0
378	416	2.0
378	980	9.0
378	992	4.0
378	933	2.0
378	244	4.0
378	785	1.0
378	353	2.0
378	579	1.0
378	625	1.0
145	987	11.0
145	585	25.0
145	949	1.0
145	532	2.0
145	638	15.0
145	991	4.0
145	637	2.0
145	614	2.0
792	917	1.0
792	949	5.0
792	980	2.0
792	933	1.0
792	436	2.0
792	992	4.0
792	530	1.0
792	306	2.0
792	751	12.0
792	743	4.0
792	987	2.0
792	931	8.0
792	988	2.0
792	430	5.0
792	322	2.0
792	864	2.0
792	963	1.0
792	450	2.0
758	610	2.0
758	644	5.0
758	993	4.0
758	837	6.0
758	928	4.0
758	874	2.0
758	135	3.0
758	42	3.0
758	959	5.0
758	902	8.0
758	134	22.0
758	151	7.0
758	229	1.0
758	982	5.0
758	552	8.0
758	79	8.0
758	392	1.0
252	474	5.0
252	370	2.0
252	923	1.0
252	998	7.0
252	687	1.0
252	893	10.0
252	951	4.0
252	965	2.0
252	819	25.0
252	985	16.0
261	307	26.0
261	500	1.0
261	849	27.0
261	734	15.0
261	872	1.0
261	355	1.0
261	702	11.0
261	581	1.0
261	960	9.0
261	66	4.0
529	913	3.0
529	842	2.0
529	736	5.0
529	338	13.0
529	302	5.0
529	388	2.0
529	988	6.0
529	977	9.0
529	769	12.0
529	432	16.0
529	937	11.0
655	616	2.0
655	923	13.0
655	200	2.0
655	247	10.0
655	951	3.0
655	976	1.0
655	474	10.0
655	442	9.0
655	563	3.0
655	857	1.0
655	965	1.0
655	819	18.0
655	974	5.0
655	848	3.0
577	28	6.0
577	431	1.0
577	115	14.0
577	785	1.0
577	698	7.0
577	269	7.0
577	992	3.0
577	945	6.0
577	522	19.0
577	146	14.0
577	596	9.0
577	818	18.0
577	985	3.0
704	499	2.0
704	223	26.0
704	955	1.0
704	707	1.0
704	835	3.0
704	398	2.0
704	649	6.0
704	967	1.0
704	761	8.0
704	990	1.0
704	986	1.0
704	922	1.0
704	592	8.0
704	583	2.0
258	143	9.0
258	385	7.0
258	568	1.0
258	750	8.0
258	611	9.0
258	35	5.0
258	925	2.0
258	783	2.0
258	51	5.0
258	579	2.0
741	711	10.0
741	684	2.0
741	996	3.0
741	903	13.0
741	535	7.0
741	112	3.0
741	491	2.0
741	940	3.0
741	907	8.0
741	830	1.0
741	796	5.0
741	51	1.0
741	92	28.0
741	337	5.0
741	953	7.0
830	883	11.0
830	21	2.0
830	684	1.0
830	780	4.0
830	837	1.0
830	672	1.0
830	884	1.0
830	930	2.0
830	927	1.0
830	594	4.0
830	694	5.0
830	119	3.0
830	903	8.0
830	880	9.0
830	796	3.0
830	138	2.0
830	400	2.0
272	981	6.0
272	754	2.0
272	677	6.0
272	777	2.0
272	922	2.0
272	856	1.0
272	978	2.0
272	804	17.0
272	888	6.0
272	973	13.0
188	979	4.0
188	962	3.0
188	603	1.0
188	131	23.0
188	135	2.0
188	999	8.0
188	859	3.0
188	417	1.0
188	4	8.0
376	512	3.0
376	895	2.0
376	730	1.0
376	959	1.0
376	934	14.0
376	884	12.0
376	182	1.0
376	527	9.0
376	411	3.0
376	452	16.0
411	862	4.0
411	232	8.0
411	887	14.0
411	446	3.0
411	573	1.0
411	58	3.0
411	948	3.0
411	312	1.0
411	802	4.0
345	931	3.0
345	829	6.0
345	768	7.0
345	980	1.0
345	981	4.0
345	436	2.0
345	265	2.0
345	933	2.0
345	733	2.0
345	784	2.0
184	816	7.0
184	766	6.0
184	575	4.0
184	640	7.0
184	753	15.0
184	780	2.0
184	26	1.0
184	55	3.0
184	537	12.0
429	448	1.0
429	957	2.0
429	980	1.0
429	861	13.0
429	970	1.0
429	826	1.0
429	544	5.0
429	921	6.0
429	427	3.0
429	710	3.0
298	959	12.0
298	701	1.0
298	681	10.0
298	794	8.0
298	908	4.0
298	939	22.0
298	864	2.0
298	749	3.0
298	918	11.0
298	238	11.0
827	868	14.0
827	270	9.0
827	896	1.0
827	765	2.0
827	282	3.0
827	440	6.0
827	581	1.0
827	333	2.0
827	76	5.0
827	95	11.0
827	369	3.0
827	776	14.0
827	955	3.0
827	27	6.0
827	139	1.0
827	195	13.0
827	456	5.0
827	437	3.0
827	605	1.0
827	858	1.0
649	190	3.0
649	955	2.0
649	176	1.0
649	854	10.0
649	789	8.0
649	846	1.0
649	853	1.0
649	990	1.0
649	850	20.0
649	784	7.0
649	996	1.0
649	922	9.0
649	490	3.0
995	514	1.0
995	866	2.0
995	210	11.0
995	941	4.0
995	426	1.0
995	108	6.0
995	567	11.0
995	799	7.0
995	890	5.0
995	388	3.0
995	599	3.0
995	985	5.0
995	719	7.0
995	326	12.0
995	856	5.0
995	294	2.0
995	834	6.0
995	847	2.0
995	289	14.0
995	408	12.0
995	107	1.0
995	484	5.0
995	881	5.0
995	634	1.0
995	878	2.0
995	32	5.0
995	712	11.0
995	983	8.0
995	113	2.0
995	819	1.0
995	632	9.0
995	722	3.0
995	675	16.0
995	989	2.0
995	413	2.0
995	872	2.0
995	952	2.0
995	454	10.0
995	71	9.0
995	944	3.0
995	988	2.0
995	732	8.0
995	968	1.0
995	570	2.0
995	945	1.0
995	998	4.0
995	865	3.0
119	883	4.0
119	880	1.0
119	967	2.0
119	930	9.0
119	903	6.0
119	625	9.0
402	701	2.0
402	682	6.0
402	324	32.0
402	677	6.0
402	371	1.0
402	826	31.0
402	622	15.0
402	72	3.0
402	960	9.0
402	801	6.0
118	38	24.0
118	929	3.0
118	892	5.0
118	931	2.0
118	530	43.0
118	590	10.0
118	691	4.0
118	950	1.0
118	974	1.0
765	913	9.0
765	842	3.0
765	790	2.0
765	493	4.0
765	846	9.0
765	260	14.0
765	545	2.0
765	100	5.0
765	975	2.0
765	67	4.0
765	708	3.0
765	769	1.0
765	140	15.0
765	937	1.0
765	977	13.0
80	624	1.0
80	308	4.0
80	513	1.0
80	721	12.0
80	814	14.0
80	895	1.0
80	958	23.0
80	945	1.0
46	209	4.0
46	545	2.0
46	904	5.0
46	56	2.0
46	309	5.0
46	859	5.0
46	881	1.0
46	984	4.0
46	246	2.0
799	657	2.0
799	514	4.0
799	941	8.0
799	720	6.0
799	192	8.0
799	985	15.0
799	882	6.0
799	404	2.0
799	632	10.0
799	944	1.0
799	732	7.0
799	27	1.0
799	893	2.0
799	983	3.0
799	998	7.0
799	865	15.0
799	989	1.0
436	917	5.0
436	980	24.0
436	911	1.0
436	450	1.0
436	864	1.0
436	375	1.0
436	743	1.0
436	933	3.0
436	572	1.0
971	910	5.0
971	582	5.0
971	831	5.0
971	863	3.0
971	645	2.0
971	756	3.0
971	846	2.0
971	415	1.0
971	961	2.0
971	364	6.0
971	975	7.0
971	336	1.0
971	986	7.0
971	845	6.0
971	874	3.0
971	669	2.0
971	235	2.0
971	431	5.0
971	1000	1.0
971	944	6.0
971	57	4.0
971	185	3.0
971	542	1.0
971	717	3.0
971	464	11.0
971	287	9.0
971	143	4.0
971	640	1.0
971	875	1.0
971	647	9.0
971	472	2.0
971	19	1.0
971	468	4.0
788	190	3.0
788	467	3.0
788	965	5.0
788	740	4.0
788	166	14.0
788	487	5.0
788	923	2.0
788	778	33.0
788	266	15.0
788	32	1.0
788	805	7.0
788	920	3.0
788	893	5.0
788	960	6.0
788	848	10.0
788	819	11.0
788	607	3.0
788	563	3.0
486	680	7.0
486	951	5.0
486	707	2.0
486	563	10.0
486	805	4.0
486	965	1.0
486	819	4.0
486	289	1.0
486	607	3.0
486	848	4.0
311	675	8.0
311	526	11.0
311	786	2.0
311	935	9.0
311	840	13.0
311	811	11.0
311	449	1.0
311	919	4.0
311	695	3.0
311	932	1.0
440	963	5.0
440	300	12.0
440	93	3.0
440	461	4.0
440	453	4.0
440	456	2.0
440	776	9.0
440	629	6.0
440	896	8.0
440	791	17.0
753	722	8.0
753	605	5.0
753	342	28.0
753	575	10.0
753	177	5.0
753	26	4.0
753	206	4.0
753	968	1.0
753	984	6.0
753	975	3.0
753	245	2.0
753	815	7.0
753	491	19.0
753	766	3.0
753	816	2.0
753	983	3.0
29	196	4.0
29	906	6.0
29	662	1.0
29	181	4.0
29	967	5.0
29	936	2.0
29	155	13.0
29	158	1.0
29	401	1.0
416	265	1.0
416	992	4.0
416	511	2.0
416	585	5.0
416	147	1.0
416	353	9.0
416	290	2.0
416	864	1.0
416	70	4.0
416	990	13.0
352	953	7.0
352	471	14.0
352	942	11.0
352	109	11.0
352	516	12.0
352	291	17.0
352	527	1.0
352	592	9.0
352	607	1.0
352	723	6.0
875	90	4.0
875	930	7.0
875	993	1.0
875	831	1.0
875	43	1.0
875	806	3.0
875	975	1.0
875	816	1.0
875	873	5.0
875	863	3.0
875	826	2.0
875	986	2.0
875	395	16.0
875	1000	10.0
875	640	8.0
875	717	7.0
875	287	5.0
875	117	1.0
875	122	3.0
481	281	13.0
481	657	1.0
481	910	7.0
481	939	10.0
481	347	12.0
481	996	2.0
481	36	1.0
481	674	2.0
481	435	1.0
481	843	3.0
481	374	1.0
481	781	3.0
469	88	2.0
469	180	12.0
469	606	3.0
469	560	5.0
469	832	6.0
469	946	5.0
469	978	4.0
469	897	5.0
469	24	1.0
469	633	7.0
469	954	9.0
27	868	10.0
27	896	8.0
27	453	15.0
27	804	4.0
27	791	18.0
27	776	11.0
27	716	1.0
317	917	5.0
317	980	5.0
317	992	1.0
317	79	3.0
317	659	3.0
317	265	2.0
317	933	2.0
317	963	6.0
317	304	5.0
125	946	6.0
125	276	12.0
125	844	3.0
125	413	1.0
125	286	2.0
125	954	2.0
125	927	2.0
125	467	5.0
125	401	1.0
82	363	2.0
82	953	16.0
82	956	9.0
82	869	4.0
82	736	1.0
82	544	7.0
82	951	11.0
82	932	1.0
804	498	7.0
804	777	11.0
804	697	9.0
804	476	4.0
804	978	1.0
804	970	7.0
804	973	1.0
804	964	1.0
804	480	2.0
804	300	2.0
804	961	8.0
804	540	2.0
804	888	8.0
804	395	1.0
804	981	4.0
477	406	25.0
477	961	2.0
477	849	1.0
477	72	2.0
477	998	6.0
477	519	1.0
477	702	1.0
477	302	4.0
477	768	7.0
477	960	4.0
477	915	2.0
477	572	2.0
267	600	10.0
267	959	1.0
267	794	11.0
267	885	3.0
267	192	6.0
267	760	5.0
267	878	13.0
267	998	9.0
267	384	1.0
267	412	11.0
904	173	2.0
904	597	2.0
904	203	3.0
904	62	5.0
904	521	1.0
904	783	1.0
904	897	3.0
904	302	12.0
904	444	3.0
904	973	1.0
904	510	2.0
904	407	1.0
904	476	3.0
904	846	3.0
904	984	4.0
904	209	18.0
904	211	6.0
904	568	1.0
904	593	1.0
904	925	9.0
904	966	13.0
904	673	2.0
170	821	2.0
170	948	1.0
170	887	10.0
170	671	1.0
170	771	15.0
170	49	11.0
170	200	11.0
170	653	13.0
170	45	4.0
155	984	2.0
155	886	1.0
155	754	3.0
155	967	4.0
155	353	3.0
155	449	1.0
155	470	1.0
126	467	1.0
126	997	3.0
126	225	2.0
126	549	1.0
126	555	1.0
126	591	1.0
126	950	4.0
126	938	6.0
126	797	8.0
790	667	5.0
790	913	4.0
790	348	13.0
790	736	8.0
790	591	3.0
790	383	1.0
790	306	2.0
790	204	2.0
790	846	15.0
790	240	20.0
790	262	12.0
790	977	9.0
790	958	4.0
790	140	19.0
790	937	6.0
790	650	10.0
571	862	1.0
571	573	1.0
571	548	1.0
571	887	1.0
571	948	3.0
571	597	8.0
571	853	6.0
571	385	2.0
571	802	7.0
571	727	1.0
571	965	1.0
571	103	4.0
571	45	6.0
441	504	14.0
441	833	1.0
441	910	1.0
441	920	5.0
441	129	19.0
441	907	7.0
441	372	13.0
441	185	16.0
441	61	5.0
441	894	27.0
441	972	2.0
697	600	8.0
697	961	3.0
697	777	19.0
697	970	13.0
697	208	1.0
697	964	27.0
697	852	1.0
697	973	8.0
697	981	6.0
697	888	9.0
697	978	1.0
697	963	1.0
697	813	2.0
614	654	3.0
614	498	1.0
614	874	4.0
614	866	4.0
614	713	10.0
614	677	1.0
614	877	15.0
614	958	3.0
614	911	6.0
614	891	7.0
931	397	5.0
931	354	1.0
931	659	3.0
931	785	1.0
931	353	1.0
931	290	3.0
931	756	3.0
931	292	9.0
931	444	3.0
931	864	4.0
931	259	1.0
931	386	4.0
931	625	16.0
931	917	8.0
931	992	8.0
931	454	4.0
931	829	4.0
931	743	1.0
931	969	1.0
931	714	2.0
931	189	1.0
931	356	20.0
931	246	6.0
931	450	1.0
791	253	2.0
791	896	10.0
791	115	5.0
791	329	1.0
791	219	1.0
791	87	3.0
791	629	6.0
791	369	6.0
791	776	4.0
791	453	2.0
791	195	14.0
791	93	7.0
791	282	11.0
791	124	2.0
791	813	1.0
699	273	33.0
699	775	10.0
699	314	13.0
699	347	2.0
699	612	2.0
699	665	19.0
699	558	1.0
699	795	32.0
699	75	3.0
699	857	8.0
699	6	4.0
699	807	58.0
699	663	15.0
699	911	1.0
238	959	4.0
238	888	2.0
238	805	1.0
238	760	12.0
238	749	7.0
238	939	5.0
238	355	1.0
238	973	1.0
833	550	2.0
833	920	4.0
833	328	3.0
833	129	31.0
833	5	2.0
833	541	1.0
833	372	14.0
833	185	6.0
833	284	10.0
833	659	5.0
833	894	16.0
833	482	1.0
833	153	4.0
833	747	5.0
833	136	3.0
833	907	1.0
833	195	4.0
833	723	5.0
833	503	4.0
223	850	14.0
223	371	19.0
223	761	11.0
223	817	1.0
223	789	17.0
223	956	2.0
223	990	5.0
662	993	1.0
662	530	11.0
662	698	1.0
662	71	4.0
662	825	12.0
662	97	16.0
662	909	4.0
662	974	2.0
662	817	5.0
662	243	3.0
662	628	6.0
662	465	3.0
662	676	3.0
545	913	1.0
545	120	19.0
545	17	4.0
545	807	1.0
545	601	13.0
545	228	1.0
545	769	3.0
545	260	5.0
545	937	16.0
545	977	7.0
410	988	8.0
410	944	13.0
410	890	2.0
410	643	5.0
410	989	7.0
410	968	7.0
410	998	6.0
410	985	4.0
410	958	12.0
410	355	2.0
410	683	3.0
476	841	1.0
476	898	1.0
476	99	8.0
476	705	2.0
476	966	6.0
476	679	9.0
476	280	1.0
476	74	8.0
476	925	2.0
476	978	19.0
772	248	2.0
772	218	7.0
772	709	4.0
772	886	1.0
772	230	4.0
772	257	2.0
772	872	2.0
772	639	2.0
772	523	8.0
772	420	1.0
772	276	14.0
772	775	2.0
772	447	10.0
772	19	2.0
772	905	4.0
772	451	1.0
772	417	4.0
772	650	1.0
835	955	1.0
835	398	2.0
835	929	3.0
835	117	4.0
835	922	2.0
835	22	4.0
835	761	9.0
835	990	2.0
835	87	4.0
835	114	3.0
835	847	9.0
835	41	5.0
835	205	1.0
835	3	1.0
835	93	1.0
835	921	2.0
835	978	3.0
835	490	1.0
480	83	4.0
480	115	12.0
480	217	2.0
480	902	2.0
480	533	19.0
480	671	7.0
480	322	8.0
480	818	18.0
480	945	12.0
480	733	3.0
480	720	8.0
96	902	6.0
96	982	10.0
96	889	46.0
96	243	11.0
96	926	11.0
96	751	4.0
96	700	10.0
96	993	13.0
405	821	2.0
405	460	4.0
405	620	5.0
405	876	12.0
405	895	1.0
405	601	4.0
405	927	2.0
405	966	2.0
405	169	6.0
405	101	10.0
405	976	1.0
60	606	1.0
60	966	3.0
60	611	10.0
60	871	1.0
60	719	2.0
60	53	8.0
60	588	4.0
60	972	1.0
60	984	3.0
565	731	2.0
565	910	5.0
565	810	2.0
565	674	1.0
565	672	1.0
565	969	4.0
565	952	3.0
565	333	12.0
565	505	1.0
565	450	1.0
565	879	5.0
565	938	1.0
565	515	6.0
965	923	1.0
965	822	1.0
965	740	1.0
965	247	19.0
965	951	4.0
965	615	2.0
965	502	2.0
965	918	1.0
965	396	5.0
965	942	5.0
965	805	3.0
965	893	4.0
965	687	4.0
965	200	4.0
965	819	1.0
965	607	4.0
965	283	1.0
965	487	2.0
965	954	1.0
965	707	1.0
965	474	3.0
965	778	13.0
965	266	1.0
965	439	1.0
965	848	2.0
965	59	1.0
965	563	10.0
776	253	5.0
776	270	18.0
776	456	7.0
776	908	4.0
776	896	9.0
776	868	4.0
776	282	8.0
776	93	5.0
776	876	2.0
776	67	1.0
776	453	7.0
776	909	1.0
776	437	1.0
255	414	1.0
255	840	4.0
255	745	2.0
255	863	2.0
255	372	3.0
255	919	11.0
255	811	6.0
255	935	6.0
255	999	3.0
255	853	2.0
573	862	1.0
573	868	3.0
573	887	1.0
573	902	2.0
573	187	2.0
573	653	2.0
573	802	2.0
573	463	11.0
573	394	1.0
573	948	2.0
573	752	2.0
964	513	4.0
964	498	4.0
964	740	1.0
964	927	6.0
964	970	17.0
964	973	6.0
964	502	4.0
964	475	8.0
964	754	7.0
964	201	1.0
964	888	5.0
964	419	4.0
964	108	4.0
964	978	1.0
964	876	6.0
964	998	6.0
964	961	5.0
964	813	10.0
964	777	12.0
964	318	11.0
964	870	1.0
964	110	2.0
964	206	3.0
964	391	8.0
964	652	1.0
964	981	1.0
964	241	19.0
964	840	1.0
964	843	3.0
885	928	1.0
885	664	1.0
885	660	5.0
885	924	2.0
885	681	15.0
885	794	8.0
885	100	2.0
885	495	12.0
885	760	2.0
885	254	7.0
885	956	1.0
885	600	4.0
885	762	2.0
885	959	3.0
885	749	27.0
885	316	7.0
885	714	7.0
885	878	4.0
885	64	2.0
885	771	4.0
109	112	2.0
109	942	5.0
